numerai_ticker	yahoo_ticker	updated_at
SLGN US	SLGN	2025-01-22 17:27:11.009300+09:00
SLM US	SLM	2025-01-22 17:27:11.009300+09:00
SLM ZA	SLLDY	2025-01-22 17:27:11.009300+09:00
SLNO US	SLNO	2025-01-22 17:27:11.009300+09:00
SLP US	SLP	2025-01-22 17:27:11.009300+09:00
SLQT US	SLQT	2025-01-22 17:27:11.009300+09:00
SLR ES	SLR.MC	2025-01-22 17:27:11.009300+09:00
SLVM US	88L.BE	2025-01-22 17:27:11.009300+09:00
SM PH	SVTMF	2025-01-22 17:27:11.009300+09:00
SM US	SM	2025-01-22 17:27:11.009300+09:00
SMBK US	SMBK	2025-01-22 17:27:11.009300+09:00
SMCI US	SMCI	2025-01-22 17:27:11.009300+09:00
SMDS GB	1KR.F	2025-01-22 17:27:11.009300+09:00
SMG US	SMG	2025-01-22 17:27:11.009300+09:00
SMHN DE	SMHN.F	2025-01-22 17:27:11.009300+09:00
SMIN GB	QS2A.SG	2025-01-22 17:27:11.009300+09:00
SMLR US	6FA.SG	2025-01-22 17:27:11.009300+09:00
SMMT US	SMMT	2025-01-22 17:27:11.009300+09:00
SMR AU	S0D.F	2025-01-22 17:27:11.009300+09:00
SMR US	SMR	2025-01-22 17:27:11.009300+09:00
SMTC US	SMTC	2025-01-22 17:27:11.009300+09:00
SMWB US	63X.BE	2025-01-22 17:27:11.009300+09:00
SMWH GB	21Q.F	2025-01-22 17:27:11.009300+09:00
SN GB	SNN	2025-01-22 17:27:11.009300+09:00
SN US	SN	2025-01-22 17:27:11.009300+09:00
SNA US	SNA	2025-01-22 17:27:11.009300+09:00
SNBR US	SNBR	2025-01-22 17:27:11.009300+09:00
SNCY US	SNCY	2025-01-22 17:27:11.009300+09:00
SNDX US	SNDX	2025-01-22 17:27:11.009300+09:00
SNEX US	I4F.F	2025-01-22 17:27:11.009300+09:00
SNI NO	SOIEF	2025-01-22 17:27:11.009300+09:00
SNPS US	SNPS	2025-01-22 17:27:11.009300+09:00
SNT PL	A2P.SG	2025-01-22 17:27:11.009300+09:00
SNV US	SNV	2025-01-22 17:27:11.009300+09:00
SNX US	SUX.F	2025-01-22 17:27:11.009300+09:00
SOBI SE	0MTD.IL	2025-01-22 17:27:11.009300+09:00
SOC US	SOC	2025-01-22 17:27:11.009300+09:00
SOF BE	SOF.BR	2025-01-22 17:27:11.009300+09:00
SOFI US	SOFI	2025-01-22 17:27:11.009300+09:00
SOI FR	SOI.VI	2025-01-22 17:27:11.009300+09:00
SOL AU	SOL.AX	2025-01-22 17:27:11.009300+09:00
SOL IT	QOL.MU	2025-01-22 17:27:11.009300+09:00
SOL ZA	SSL	2025-01-22 17:27:11.009300+09:00
SOLB BE	SOLB.BR	2025-01-22 17:27:11.009300+09:00
SOLV US	SOLV.MX	2025-01-22 17:27:11.009300+09:00
SON PT	0ML0.IL	2025-01-22 17:27:11.009300+09:00
SON US	SNS.SG	2025-01-22 17:27:11.009300+09:00
SONO US	SONO	2025-01-22 17:27:11.009300+09:00
SOP FR	SOP.PA	2025-01-22 17:27:11.009300+09:00
SPB CA	SPB.TO	2025-01-22 17:27:11.009300+09:00
SPB US	H221.DU	2025-01-22 17:27:11.009300+09:00
SPCE US	SPCE	2025-01-22 17:27:11.009300+09:00
SPG US	SPG	2025-01-22 17:27:11.009300+09:00
SPGI US	SPGI	2025-01-22 17:27:11.009300+09:00
SPHR US	SPHR	2025-01-22 17:27:11.009300+09:00
SPIE FR	SPIEP.XC	2025-01-22 17:27:11.009300+09:00
SPIR US	EL9.SG	2025-01-22 17:27:11.009300+09:00
SPK NZ	NZT.F	2025-01-22 17:27:11.009300+09:00
SPL PL	BZI.SG	2025-01-22 17:27:11.009300+09:00
SPM IT	SPM.MI	2025-01-22 17:27:11.009300+09:00
SPNO DK	SPNO.CO	2025-01-22 17:27:11.009300+09:00
SPNT US	SPNT	2025-01-22 17:27:11.009300+09:00
SPOST SG	SPSTF	2025-01-22 17:27:11.009300+09:00
SPOT US	639.SG	2025-01-22 17:27:11.009300+09:00
SPRY US	SPRY	2025-01-22 17:27:11.009300+09:00
SPSC US	SPSC	2025-01-22 17:27:11.009300+09:00
SPT GB	SPMYY	2025-01-22 17:27:11.009300+09:00
SPTN US	SPTN	2025-01-22 17:27:11.009300+09:00
SPX GB	SPXSY	2025-01-22 17:27:11.009300+09:00
SPXC US	SPW0.F	2025-01-22 17:27:11.009300+09:00
SQ US	SQ	2025-01-22 17:27:11.009300+09:00
SR US	SR	2025-01-22 17:27:11.009300+09:00
SRAIL CH	SRAIL.SW	2025-01-22 17:27:11.009300+09:00
SRCE US	SRCE	2025-01-22 17:27:11.009300+09:00
SRDX US	SRDX	2025-01-22 17:27:11.009300+09:00
SRE GB	EYI.F	2025-01-22 17:27:11.009300+09:00
SRE US	SREA	2025-01-22 17:27:11.009300+09:00
SREN CH	SREN.SW	2025-01-22 17:27:11.009300+09:00
SRG IT	0NQP.IL	2025-01-22 17:27:11.009300+09:00
SRI US	SRI	2025-01-22 17:27:11.009300+09:00
SRP GB	SCGPY	2025-01-22 17:27:11.009300+09:00
SRPT US	SRPT	2025-01-22 17:27:11.009300+09:00
SRRK US	SRRK	2025-01-22 17:27:11.009300+09:00
SRU CA	SRU-UN.TO	2025-01-22 17:27:11.009300+09:00
SSB US	SSB	2025-01-22 17:27:11.009300+09:00
SSD US	TWL.F	2025-01-22 17:27:11.009300+09:00
SSE GB	SSEZY	2025-01-22 17:27:11.009300+09:00
SSG SG	OV8.SI	2025-01-22 17:27:11.009300+09:00
SSL CA	SAND	2025-01-22 17:27:11.009300+09:00
SSNC US	0L1G.L	2025-01-22 17:27:11.009300+09:00
SSPG GB	SSPPF	2025-01-22 17:27:11.009300+09:00
SSRM US	SSRM	2025-01-22 17:27:11.009300+09:00
SSTK US	SSTK	2025-01-22 17:27:11.009300+09:00
SSW ZA	0A56.L	2025-01-22 17:27:11.009300+09:00
SSYS US	SSYS	2025-01-22 17:27:11.009300+09:00
ST SG	Z74.SI	2025-01-22 17:27:11.009300+09:00
ST US	S94.F	2025-01-22 17:27:11.009300+09:00
STAA US	SR3.SG	2025-01-22 17:27:11.009300+09:00
STAG US	STAG	2025-01-22 17:27:11.009300+09:00
STAN GB	2888.HK	2025-01-22 17:27:11.009300+09:00
STB NO	STB.OL	2025-01-22 17:27:11.009300+09:00
STBA US	STBA	2025-01-22 17:27:11.009300+09:00
STC US	STC	2025-01-22 17:27:11.009300+09:00
STE SG	S63.SI	2025-01-22 17:27:11.009300+09:00
STE US	S1TE34.SA	2025-01-22 17:27:11.009300+09:00
STEL US	STEL	2025-01-22 17:27:11.009300+09:00
STGW US	STGW	2025-01-22 17:27:11.009300+09:00
STJ GB	1IV.F	2025-01-22 17:27:11.009300+09:00
STKL US	STKL	2025-01-22 17:27:11.009300+09:00
STLAM IT	0QXR.IL	2025-01-22 17:27:11.009300+09:00
STLD US	STLD	2025-01-22 17:27:11.009300+09:00
STM DE	SIUAF	2025-01-22 17:27:11.009300+09:00
STM SG	5E2.SI	2025-01-22 17:27:11.009300+09:00
STMMI IT	SGM.SG	2025-01-22 17:27:11.009300+09:00
STN CA	STN	2025-01-22 17:27:11.009300+09:00
STNG US	STNG	2025-01-22 17:27:11.009300+09:00
STO AU	SSLZY	2025-01-22 17:27:11.009300+09:00
STOK US	0GT.F	2025-01-22 17:27:11.009300+09:00
STRA US	STRA	2025-01-22 17:27:11.009300+09:00
STRL US	UAO.F	2025-01-22 17:27:11.009300+09:00
STT US	STT	2025-01-22 17:27:11.009300+09:00
STVN US	87N.MU	2025-01-22 17:27:11.009300+09:00
STWD US	STWD	2025-01-22 17:27:11.009300+09:00
STZ US	STZ.VI	2025-01-22 17:27:11.009300+09:00
SU CA	SU	2025-01-22 17:27:11.009300+09:00
SU FR	SBGSF	2025-01-22 17:27:11.009300+09:00
SUBC NO	0OGK.IL	2025-01-22 17:27:11.009300+09:00
SUI US	SUI	2025-01-22 17:27:11.009300+09:00
SUL AU	RSU.F	2025-01-22 17:27:11.009300+09:00
SUN AU	SNMCY	2025-01-22 17:27:11.009300+09:00
SUN SG	T82U.SI	2025-01-22 17:27:11.009300+09:00
SUPN US	SUPN	2025-01-22 17:27:11.009300+09:00
SUPR GB	DU9.SG	2025-01-22 17:27:11.009300+09:00
SUZB3 BR	SPXB.MU	2025-01-22 17:27:11.009300+09:00
SVC US	HPO.F	2025-01-22 17:27:11.009300+09:00
SVRA US	YB4P.F	2025-01-22 17:27:11.009300+09:00
SVS GB	1YZ.SG	2025-01-22 17:27:11.009300+09:00
SVT GB	STRNY	2025-01-22 17:27:11.009300+09:00
SVV US	SVV	2025-01-22 17:27:11.009300+09:00
SW FR	SWP.XC	2025-01-22 17:27:11.009300+09:00
SW US	N4U.F	2025-01-22 17:27:11.009300+09:00
SWBI US	SWS.F	2025-01-22 17:27:11.009300+09:00
SWI US	0OIA.F	2025-01-22 17:27:11.009300+09:00
SWIM US	SWIM	2025-01-22 17:27:11.009300+09:00
SWK US	0L9E.L	2025-01-22 17:27:11.009300+09:00
SWKS US	SWKS	2025-01-22 17:27:11.009300+09:00
SWON CH	SWON.SW	2025-01-22 17:27:11.009300+09:00
SWX US	SWX	2025-01-22 17:27:11.009300+09:00
SXC US	SXC	2025-01-22 17:27:11.009300+09:00
SXI US	SXI	2025-01-22 17:27:11.009300+09:00
SXS GB	FA9.F	2025-01-22 17:27:11.009300+09:00
SXT US	SXT	2025-01-22 17:27:11.009300+09:00
SY1 DE	SYIEF	2025-01-22 17:27:11.009300+09:00
SYBT US	S4Y.F	2025-01-22 17:27:11.009300+09:00
SYDB DK	SYDB.CO	2025-01-22 17:27:11.009300+09:00
SYENS BE	2NF.F	2025-01-22 17:27:11.009300+09:00
SYF US	SYF	2025-01-22 17:27:11.009300+09:00
SYK US	0R2S.L	2025-01-22 17:27:11.009300+09:00
SYNA US	SYNA	2025-01-22 17:27:11.009300+09:00
SYRE US	3920.F	2025-01-22 17:27:11.009300+09:00
SYY US	SYY	2025-01-22 17:27:11.009300+09:00
SZU DE	SZU.DE	2025-01-22 17:27:11.009300+09:00
T CA	T.TO	2025-01-22 17:27:11.009300+09:00
T US	T	2025-01-22 17:27:11.009300+09:00
TA CA	TA.TO	2025-01-22 17:27:11.009300+09:00
TALK US	TALK	2025-01-22 17:27:11.009300+09:00
TALO US	TALO.MX	2025-01-22 17:27:11.009300+09:00
TARS US	TARS	2025-01-22 17:27:11.009300+09:00
TASE IL	TVAVF	2025-01-22 17:27:11.009300+09:00
TATE GB	TATYF	2025-01-22 17:27:11.009300+09:00
TAVHL TR	TAVHY	2025-01-22 17:27:11.009300+09:00
TBCH US	TBCH	2025-01-22 17:27:11.009300+09:00
TBLA US	1FY.SG	2025-01-22 17:27:11.009300+09:00
TBPH US	TBPH	2025-01-22 17:27:11.009300+09:00
TBS ZA	TBLMF	2025-01-22 17:27:11.009300+09:00
TCAP GB	TCAPF	2025-01-22 17:27:11.009300+09:00
TCBI US	TCBI	2025-01-22 17:27:11.009300+09:00
TCBK US	TCBK	2025-01-22 17:27:11.009300+09:00
TCBX US	TCBX	2025-01-22 17:27:11.009300+09:00
TCELL TR	TKC	2025-01-22 17:27:11.009300+09:00
TCL AU	TCL.AX	2025-01-22 17:27:11.009300+09:00
TCL CA	TCL-A.TO	2025-01-22 17:27:11.009300+09:00
TCMD US	3L3.BE	2025-01-22 17:27:11.009300+09:00
TD CA	TD.TO	2025-01-22 17:27:11.009300+09:00
TDC US	TDC	2025-01-22 17:27:11.009300+09:00
TDG US	TDG	2025-01-22 17:27:11.009300+09:00
TDOC US	TDOC	2025-01-22 17:27:11.009300+09:00
TDS US	TDS	2025-01-22 17:27:11.009300+09:00
TDW US	TD9.DU	2025-01-22 17:27:11.009300+09:00
TDY US	0ACF.L	2025-01-22 17:27:11.009300+09:00
TE FR	THNPY	2025-01-22 17:27:11.009300+09:00
TECH US	TECH	2025-01-22 17:27:11.009300+09:00
TEF ES	TEF	2025-01-22 17:27:11.009300+09:00
TEL NO	TEL.OL	2025-01-22 17:27:11.009300+09:00
TEL PH	PHI	2025-01-22 17:27:11.009300+09:00
TELIA SE	TELIA.ST	2025-01-22 17:27:11.009300+09:00
TEN IT	TS	2025-01-22 17:27:11.009300+09:00
TEN US	TEN-PF	2025-01-22 17:27:11.009300+09:00
TENB US	0ZC0.L	2025-01-22 17:27:11.009300+09:00
TEP FR	TEP.PA	2025-01-22 17:27:11.009300+09:00
TER US	TER	2025-01-22 17:27:11.009300+09:00
TERN US	TERN	2025-01-22 17:27:11.009300+09:00
TEX US	TEX	2025-01-22 17:27:11.009300+09:00
TFC US	TFC	2025-01-22 17:27:11.009300+09:00
TFII CA	TFII	2025-01-22 17:27:11.009300+09:00
TFIN US	2THA.F	2025-01-22 17:27:11.009300+09:00
TFPM CA	TFPM	2025-01-22 17:27:11.009300+09:00
TFSL US	TFSL	2025-01-22 17:27:11.009300+09:00
TFX US	TFX	2025-01-22 17:27:11.009300+09:00
TGA ZA	6UP.MU	2025-01-22 17:27:11.009300+09:00
TGI US	TGI	2025-01-22 17:27:11.009300+09:00
TGLS US	TGLS	2025-01-22 17:27:11.009300+09:00
TGNA US	GTT.SG	2025-01-22 17:27:11.009300+09:00
TGS NO	TGS.OL	2025-01-22 17:27:11.009300+09:00
TGT US	TGT	2025-01-22 17:27:11.009300+09:00
TGTX US	TGTX	2025-01-22 17:27:11.009300+09:00
TGYM IT	0RG1.IL	2025-01-22 17:27:11.009300+09:00
TH US	TH	2025-01-22 17:27:11.009300+09:00
THBEV SG	T6W.F	2025-01-22 17:27:11.009300+09:00
THC US	THC	2025-01-22 17:27:11.009300+09:00
THG GB	HG0.F	2025-01-22 17:27:11.009300+09:00
THG US	THG	2025-01-22 17:27:11.009300+09:00
THO US	0LF8.L	2025-01-22 17:27:11.009300+09:00
THR US	THR	2025-01-22 17:27:11.009300+09:00
THRM US	THRM	2025-01-22 17:27:11.009300+09:00
THS US	THS	2025-01-22 17:27:11.009300+09:00
THYAO TR	TU5A.BE	2025-01-22 17:27:11.009300+09:00
TIETO FI	TIETO.HE	2025-01-22 17:27:11.009300+09:00
TIFS GB	TI1.SG	2025-01-22 17:27:11.009300+09:00
TIH CA	TIH.TO	2025-01-22 17:27:11.009300+09:00
TILE US	TILE	2025-01-22 17:27:11.009300+09:00
TIMS3 BR	TCZ.BE	2025-01-22 17:27:11.009300+09:00
TIP IT	TIP.MI	2025-01-22 17:27:11.009300+09:00
TIPT US	TIPT	2025-01-22 17:27:11.009300+09:00
TIT IT	TQI.BE	2025-01-22 17:27:11.009300+09:00
TITN US	TITN	2025-01-22 17:27:11.009300+09:00
TJX US	TJX	2025-01-22 17:27:11.009300+09:00
TK US	TK	2025-01-22 17:27:11.009300+09:00
TKO US	TKO	2025-01-22 17:27:11.009300+09:00
TKR US	TKR.MX	2025-01-22 17:27:11.009300+09:00
TKWY NL	TKWY.AS	2025-01-22 17:27:11.009300+09:00
TLKM ID	PTI.SG	2025-01-22 17:27:11.009300+09:00
TLRY CA	TLRY.TO	2025-01-22 17:27:11.009300+09:00
TLS AU	TTRAF	2025-01-22 17:27:11.009300+09:00
TLX AU	T3X.F	2025-01-22 17:27:11.009300+09:00
TLX DE	TLX.SG	2025-01-22 17:27:11.009300+09:00
TMDX US	TMDX	2025-01-22 17:27:11.009300+09:00
TMHC US	THM.F	2025-01-22 17:27:11.009300+09:00
TMO US	TMOS34.SA	2025-01-22 17:27:11.009300+09:00
TMP US	TMP	2025-01-22 17:27:11.009300+09:00
TMUS US	TMUS	2025-01-22 17:27:11.009300+09:00
TMV DE	TMV.F	2025-01-22 17:27:11.009300+09:00
TNC US	TN1.F	2025-01-22 17:27:11.009300+09:00
TNDM US	TNDM	2025-01-22 17:27:11.009300+09:00
TNE AU	RW8.F	2025-01-22 17:27:11.009300+09:00
TNET US	TNET	2025-01-22 17:27:11.009300+09:00
TNL US	TNL	2025-01-22 17:27:11.009300+09:00
TOL US	TOL	2025-01-22 17:27:11.009300+09:00
TOM NO	TOM.OL	2025-01-22 17:27:11.009300+09:00
TOU CA	TOU.TO	2025-01-22 17:27:11.009300+09:00
TPB US	TPB	2025-01-22 17:27:11.009300+09:00
TPC US	PE2.F	2025-01-22 17:27:11.009300+09:00
TPE PL	0N2X.IL	2025-01-22 17:27:11.009300+09:00
TPEIR GR	TPEIR.AT	2025-01-22 17:27:11.009300+09:00
TPG AU	YST1.F	2025-01-22 17:27:11.009300+09:00
TPG US	TPG	2025-01-22 17:27:11.009300+09:00
TPH US	TPH	2025-01-22 17:27:11.009300+09:00
TPIA ID	878.F	2025-01-22 17:27:11.009300+09:00
TPK GB	TPRKY	2025-01-22 17:27:11.009300+09:00
TPL US	9WY.SG	2025-01-22 17:27:11.009300+09:00
TPR US	TPR	2025-01-22 17:27:11.009300+09:00
TPRO IT	TPROM.XC	2025-01-22 17:27:11.009300+09:00
TPW AU	TPW.AX	2025-01-22 17:27:11.009300+09:00
TPX US	TPX	2025-01-22 17:27:11.009300+09:00
TPZ CA	TPZ.TO	2025-01-22 17:27:11.009300+09:00
TRDA US	TRDA	2025-01-22 17:27:11.009300+09:00
TRE ES	T5R.SG	2025-01-22 17:27:11.009300+09:00
TREE US	TREE	2025-01-22 17:27:11.009300+09:00
TREX US	TREX	2025-01-22 17:27:11.009300+09:00
TRGP US	TRGP	2025-01-22 17:27:11.009300+09:00
TRI CA	0Q89.L	2025-01-22 17:27:11.009300+09:00
TRI FR	0NX0.IL	2025-01-22 17:27:11.009300+09:00
TRIP US	TRIP	2025-01-22 17:27:11.009300+09:00
TRMB US	TRMB	2025-01-22 17:27:11.009300+09:00
TRMDA DK	TRMD-A.CO	2025-01-22 17:27:11.009300+09:00
TRMK US	TT4.F	2025-01-22 17:27:11.009300+09:00
TRML US	TRML	2025-01-22 17:27:11.009300+09:00
TRN GB	2T9A.DU	2025-01-22 17:27:11.009300+09:00
TRN IT	0LBM.IL	2025-01-22 17:27:11.009300+09:00
TRN US	TRN	2025-01-22 17:27:11.009300+09:00
TRNO US	TRNO	2025-01-22 17:27:11.009300+09:00
TRNS US	TRNS	2025-01-22 17:27:11.009300+09:00
TROW US	TROW	2025-01-22 17:27:11.009300+09:00
TROX US	TROX	2025-01-22 17:27:11.009300+09:00
TRP CA	TRP	2025-01-22 17:27:11.009300+09:00
TRS US	TRS	2025-01-22 17:27:11.009300+09:00
TRST GB	6VZ.F	2025-01-22 17:27:11.009300+09:00
TRST US	TRST	2025-01-22 17:27:11.009300+09:00
TRTX US	TRTX-PC	2025-01-22 17:27:11.009300+09:00
TRU US	1TU.SG	2025-01-22 17:27:11.009300+09:00
TRU ZA	IUE.F	2025-01-22 17:27:11.009300+09:00
TRUP US	TPW.SG	2025-01-22 17:27:11.009300+09:00
TRYG DK	TRYG.CO	2025-01-22 17:27:11.009300+09:00
TSCO GB	TCO0.DE	2025-01-22 17:27:11.009300+09:00
TSCO US	TSCO1.MX	2025-01-22 17:27:11.009300+09:00
TSLA US	TL0.DE	2025-01-22 17:27:11.009300+09:00
TSU CA	TSU.TO	2025-01-22 17:27:11.009300+09:00
TT US	TT	2025-01-22 17:27:11.009300+09:00
TTC US	TTC	2025-01-22 17:27:11.009300+09:00
TTE FR	TTE.PA	2025-01-22 17:27:11.009300+09:00
TTEK US	TTEK	2025-01-22 17:27:11.009300+09:00
TTGT US	TTGT	2025-01-22 17:27:11.009300+09:00
TTI US	TTI	2025-01-22 17:27:11.009300+09:00
TTKOM TR	4TTA.F	2025-01-22 17:27:11.009300+09:00
TTMI US	TTMI	2025-01-22 17:27:11.009300+09:00
TUI1 DE	TUI1.HM	2025-01-22 17:27:11.009300+09:00
TVE CA	TVE.TO	2025-01-22 17:27:11.009300+09:00
TVK CA	TVK.TO	2025-01-22 17:27:11.009300+09:00
TVTX US	TVTX	2025-01-22 17:27:11.009300+09:00
TW GB	TWW.F	2025-01-22 17:27:11.009300+09:00
TWE AU	T7W.F	2025-01-22 17:27:11.009300+09:00
TWI US	TZ4.F	2025-01-22 17:27:11.009300+09:00
TWLO US	TWLO.VI	2025-01-22 17:27:11.009300+09:00
TWO US	TWO	2025-01-22 17:27:11.009300+09:00
TWST US	TWST	2025-01-22 17:27:11.009300+09:00
TXG CA	TXG.TO	2025-01-22 17:27:11.009300+09:00
TXN US	TXN.MX	2025-01-22 17:27:11.009300+09:00
TXNM US	TXNM	2025-01-22 17:27:11.009300+09:00
TXRH US	ROW.SG	2025-01-22 17:27:11.009300+09:00
TXT PL	0QTE.L	2025-01-22 17:27:11.009300+09:00
TXT US	TXT.SG	2025-01-22 17:27:11.009300+09:00
TYL US	TYP.F	2025-01-22 17:27:11.009300+09:00
TYRA US	TYRA	2025-01-22 17:27:11.009300+09:00
TYRES FI	TYRES.HE	2025-01-22 17:27:11.009300+09:00
U US	U	2025-01-22 17:27:11.009300+09:00
UAA US	U9R.SG	2025-01-22 17:27:11.009300+09:00
UAL US	UAL	2025-01-22 17:27:11.009300+09:00
UBER US	UBER	2025-01-22 17:27:11.009300+09:00
UBI FR	UBI.PA	2025-01-22 17:27:11.009300+09:00
UBSG CH	UBS	2025-01-22 17:27:11.009300+09:00
UBSI US	UBSI	2025-01-22 17:27:11.009300+09:00
UBXN CH	UBXNZ.XC	2025-01-22 17:27:11.009300+09:00
UCB BE	UCB.BR	2025-01-22 17:27:11.009300+09:00
UCG IT	UNCRY	2025-01-22 17:27:11.009300+09:00
UCTT US	UCTT	2025-01-22 17:27:11.009300+09:00
UDMY US	UDMY	2025-01-22 17:27:11.009300+09:00
UDR US	UDR	2025-01-22 17:27:11.009300+09:00
UE US	3UE.MU	2025-01-22 17:27:11.009300+09:00
UEC US	UEC	2025-01-22 17:27:11.009300+09:00
UFCS US	UFCS	2025-01-22 17:27:11.009300+09:00
UFPI US	UFPI	2025-01-22 17:27:11.009300+09:00
UFPT US	UFPT	2025-01-22 17:27:11.009300+09:00
UGI US	UGI	2025-01-22 17:27:11.009300+09:00
UGPA3 BR	UGR.MU	2025-01-22 17:27:11.009300+09:00
UI US	UI	2025-01-22 17:27:11.009300+09:00
UIS US	UIS	2025-01-22 17:27:11.009300+09:00
ULCC US	ULCC	2025-01-22 17:27:11.009300+09:00
ULH US	ULH	2025-01-22 17:27:11.009300+09:00
ULKER TR	UELKY	2025-01-22 17:27:11.009300+09:00
ULTA US	ULTA.MX	2025-01-22 17:27:11.009300+09:00
ULVR GB	UL	2025-01-22 17:27:11.009300+09:00
UMBF US	UMB.F	2025-01-22 17:27:11.009300+09:00
UMG NL	UMGA.XC	2025-01-22 17:27:11.009300+09:00
UMH US	WXE.F	2025-01-22 17:27:11.009300+09:00
UMI BE	UMI.BR	2025-01-22 17:27:11.009300+09:00
UNFI US	UNFI	2025-01-22 17:27:11.009300+09:00
UNH US	UNH	2025-01-22 17:27:11.009300+09:00
UNI ES	UNIE.XC	2025-01-22 17:27:11.009300+09:00
UNI IT	UNIM.XC	2025-01-22 17:27:11.009300+09:00
UNIT US	UNIT	2025-01-22 17:27:11.009300+09:00
UNM US	UNM	2025-01-22 17:27:11.009300+09:00
UNP US	UNP	2025-01-22 17:27:11.009300+09:00
UNTY US	UNTY	2025-01-22 17:27:11.009300+09:00
UOB SG	UOVEY	2025-01-22 17:27:11.009300+09:00
UOL SG	UOLGY	2025-01-22 17:27:11.009300+09:00
UPBD US	UPBD	2025-01-22 17:27:11.009300+09:00
UPM FI	0NV5.IL	2025-01-22 17:27:11.009300+09:00
UPST US	UPST	2025-01-22 17:27:11.009300+09:00
UPWK US	UPWK	2025-01-22 17:27:11.009300+09:00
URBN US	URBN	2025-01-22 17:27:11.009300+09:00
URG US	URG	2025-01-22 17:27:11.009300+09:00
URGN US	0XOD.L	2025-01-22 17:27:11.009300+09:00
URI US	0LIY.L	2025-01-22 17:27:11.009300+09:00
URW FR	URW.AX	2025-01-22 17:27:11.009300+09:00
USAP US	USAP	2025-01-22 17:27:11.009300+09:00
USB US	0LHY.L	2025-01-22 17:27:11.009300+09:00
USFD US	USFD	2025-01-22 17:27:11.009300+09:00
USLM US	USLM	2025-01-22 17:27:11.009300+09:00
USNA US	USNA	2025-01-22 17:27:11.009300+09:00
USPH US	UPH.F	2025-01-22 17:27:11.009300+09:00
UTHR US	UTHR	2025-01-22 17:27:11.009300+09:00
UTI US	UTI.F	2025-01-22 17:27:11.009300+09:00
UTL US	UTL	2025-01-22 17:27:11.009300+09:00
UTZ US	UTZ	2025-01-22 17:27:11.009300+09:00
UU GB	UUGWF	2025-01-22 17:27:11.009300+09:00
UUUU US	UUUU	2025-01-22 17:27:11.009300+09:00
UVE US	UVE	2025-01-22 17:27:11.009300+09:00
UVSP US	UVSP	2025-01-22 17:27:11.009300+09:00
UWMC US	UWMC	2025-01-22 17:27:11.009300+09:00
V US	VISA.VI	2025-01-22 17:27:11.009300+09:00
VAC US	VAC	2025-01-22 17:27:11.009300+09:00
VACN CH	0RFL.IL	2025-01-22 17:27:11.009300+09:00
VALE3 BR	0RH5.IL	2025-01-22 17:27:11.009300+09:00
VALMT FI	2VO.SG	2025-01-22 17:27:11.009300+09:00
VAR NO	0AAY.IL	2025-01-22 17:27:11.009300+09:00
VAU AU	RKM0.SG	2025-01-22 17:27:11.009300+09:00
VBBR3 BR	PETRY	2025-01-22 17:27:11.009300+09:00
VBK DE	0NLY.L	2025-01-22 17:27:11.009300+09:00
VBTX US	47Y.F	2025-01-22 17:27:11.009300+09:00
VC US	VC	2025-01-22 17:27:11.009300+09:00
VCEL US	ATQP.F	2025-01-22 17:27:11.009300+09:00
VCT GB	1OY.F	2025-01-22 17:27:11.009300+09:00
VCX AU	VCX.AX	2025-01-22 17:27:11.009300+09:00
VCYT US	12V.F	2025-01-22 17:27:11.009300+09:00
VEA AU	2AH.F	2025-01-22 17:27:11.009300+09:00
VECO US	VECO	2025-01-22 17:27:11.009300+09:00
VER AT	0NR1.IL	2025-01-22 17:27:11.009300+09:00
VERA US	VERA	2025-01-22 17:27:11.009300+09:00
VERV US	VERV	2025-01-22 17:27:11.009300+09:00
VESTL TR	VESTL.IS	2025-01-22 17:27:11.009300+09:00
VET CA	VET.TO	2025-01-22 17:27:11.009300+09:00
VFC US	0R30.L	2025-01-22 17:27:11.009300+09:00
VGP BE	VGP.BR	2025-01-22 17:27:11.009300+09:00
VIAV US	VIAV	2025-01-22 17:27:11.009300+09:00
VICI US	1KN.F	2025-01-22 17:27:11.009300+09:00
VICR US	VICR	2025-01-22 17:27:11.009300+09:00
VID ES	VIDN.MX	2025-01-22 17:27:11.009300+09:00
VIE FR	VIE.PA	2025-01-22 17:27:11.009300+09:00
VIPS US	1VPA.SG	2025-01-22 17:27:11.009300+09:00
VIR US	VIR	2025-01-22 17:27:11.009300+09:00
VIRI FR	VIRI.PA	2025-01-22 17:27:11.009300+09:00
VIS ES	VISCN.MX	2025-01-22 17:27:11.009300+09:00
VIST US	1CIA.MU	2025-01-22 17:27:11.009300+09:00
VITL US	5KH.F	2025-01-22 17:27:11.009300+09:00
VIV FR	VVVNF	2025-01-22 17:27:11.009300+09:00
VIVT3 BR	VIV	2025-01-22 17:27:11.009300+09:00
VK FR	0NR2.IL	2025-01-22 17:27:11.009300+09:00
VKTX US	VKTX	2025-01-22 17:27:11.009300+09:00
VLK NL	VLK.AS	2025-01-22 17:27:11.009300+09:00
VLN US	VLN	2025-01-22 17:27:11.009300+09:00
VLO US	VLO	2025-01-22 17:27:11.009300+09:00
VLTO US	RZ2.F	2025-01-22 17:27:11.009300+09:00
VLY US	VLY	2025-01-22 17:27:11.009300+09:00
VMC US	VMC	2025-01-22 17:27:11.009300+09:00
VMEO US	VMEO	2025-01-22 17:27:11.009300+09:00
